0.8768934241673492, 0.513970175867474
1.4325486632438924, 0.004197981308607268
10.32476891108928, 0.7492378596799014
37.61137094830917, 0.9033844101056623
63.30624789665484, 0.9773676679944199
116.39649406058345, 1.0659424782840752
160.74932424219617, 1.1354864559952214
238.69733574889017, 1.21541492708538
355.66493410276155, 1.2942946876662687
475.75420907320415, 1.351631260316707
599.8226806075301, 1.3977816303035766
720.6732689313478, 1.4278752822076184
843.2461501637854, 1.4530469541032502
908.1872326632672, 1.4851835607770951
925.1073687988007, 2.1880347564745977
941.798731253871, 2.314568361649962
955.7139880418363, 2.450103176543334
985.4344605559418, 2.5503678632597655
1010.5495942972577, 2.6149825282926624
1034.9599754585608, 2.7062326541177155
1088.5645821050898, 2.8560795070533933
1158.4832927203377, 2.9397345930218624
1279.158876881848, 3.0534888291319753
1400.426376872485, 3.145276971604564
1520.0863240375706, 3.2644614222502684
1632.5121983689205, 3.315435618316293
1646.5605808912478, 4.428444191196561
1669.2925235429968, 4.584737780589869
1693.1278180692138, 4.774170543276629
1713.8651565429518, 4.932223989610999
1766.0583950659143, 5.105466559295955
1806.5740960473236, 5.182079636473448
1878.848601992528, 5.333793564016826
2004.0444176906735, 5.475056980773932
2123.462542470003, 5.587521174558894
2239.3513882698862, 5.709471913887295
2360.9113903535936, 5.824849369436736
2480.9149066094033, 5.957088039789477
2616.854262730276, 6.073091244521852
